artist_name,genre
Kranium,basshall
Kranium,dancehall
Cardi B,pop
Cardi B,rap
Carmouflage Rose,australian hip hop
Carmouflage Rose,brisbane hip hop
ZHU,edm
ZHU,electro house
Touch Sensitive,aussietronica
Touch Sensitive,nu disco
Treyy G,melbourne bounce
Treyy G,melbourne bounce international
Troye Sivan,australian pop
Troye Sivan,pop
Troye Sivan,viral pop
Fergie,dance pop
Fergie,pop
Duke Dumont,edm
Duke Dumont,house
Duke Dumont,pop dance
Duke Dumont,progressive house
Duke Dumont,uk dance
Black Caviar,pop dance
Kendrick Lamar,conscious hip hop
Kendrick Lamar,hip hop
Kendrick Lamar,rap
Kendrick Lamar,west coast rap
Valentino Khan,brostep
Valentino Khan,edm
Valentino Khan,electro house
Valentino Khan,electronic trap
Valentino Khan,moombahton
Era Istrefi,albanian hip hop
Era Istrefi,albanian pop
Era Istrefi,kosovan pop
Karen Harding,house
Karen Harding,pop dance
Karen Harding,uk dance
Steve Aoki,edm
Steve Aoki,electro house
Steve Aoki,pop dance
Missy Elliott,dance pop
Missy Elliott,hip hop
Missy Elliott,hip pop
Missy Elliott,neo soul
Missy Elliott,pop rap
Missy Elliott,r&b
Missy Elliott,rap
Missy Elliott,urban contemporary
Missy Elliott,virginia hip hop
Trill Ryan,viral rap
Massari,canadian pop
Massari,lebanese pop
Ty Dolla $ign,hip hop
Ty Dolla $ign,pop rap
Ty Dolla $ign,r&b
Ty Dolla $ign,southern hip hop
Ty Dolla $ign,trap
Ty Dolla $ign,trap soul
Steve Void,pop edm
Steve Void,slap house
Riton,house
Riton,pop dance
Riton,uk dance
A.CHAL,canadian hip hop
A.CHAL,trap soul
The Carters,No genres found
Mr Eazi,afrobeats
Mr Eazi,afropop
Mr Eazi,ghanaian hip hop
Mr Eazi,nigerian pop
Mr Eazi,swedish dancehall
Roy Woods,canadian contemporary r&b
Roy Woods,canadian hip hop
CLiQ,No genres found
RAYE,uk contemporary r&b
RAYE,uk pop
Tove Lo,dance pop
Tove Lo,metropopolis
Tove Lo,pop
Tove Lo,swedish electropop
Tove Lo,swedish pop
Tove Lo,swedish synthpop
Snakehips,electropop
Snakehips,uk dance
Snakehips,vapor soul
Jonas Blue,pop
Jonas Blue,pop dance
Jonas Blue,tropical house
Jonas Blue,uk dance
Skrillex,brostep
Skrillex,complextro
Skrillex,edm
Skrillex,electro
Skrillex,pop dance
CamelPhat,deep tech house
CamelPhat,house
CamelPhat,progressive house
CamelPhat,uk dance
Lil Uzi Vert,hip hop
Lil Uzi Vert,melodic rap
Lil Uzi Vert,philly rap
Lil Uzi Vert,rage rap
Lil Uzi Vert,rap
Lil Uzi Vert,trap
Bag Raiders,alternative dance
Bag Raiders,australian dance
Bag Raiders,indietronica
Bag Raiders,nu disco
MK,chinese melodic rap
Pitbull,dance pop
Pitbull,miami hip hop
Pitbull,pop
A Great Big World,neo mellow
A Great Big World,piano rock
A Great Big World,pop rock
A Great Big World,viral pop
Carly Rae Jepsen,canadian pop
Carly Rae Jepsen,dance pop
Carly Rae Jepsen,pop
SAYGRACE,r&b
Matt Cardle,talent show
DJ Discretion,No genres found
MC Kevinho,funk carioca
MC Kevinho,funk ostentacao
MC Kevinho,funk pop
MC Kevinho,sertanejo universitario
Common Kings,reggae rock
Alicia Keys,neo soul
Alicia Keys,pop
Alicia Keys,r&b
LunchMoney Lewis,miami hip hop
Lorde,art pop
Lorde,metropopolis
Lorde,nz pop
Lorde,pop
Ismuki,melanesian pop
Ismuki,solomon islands pop
San Holo,brostep
San Holo,edm
San Holo,electro house
San Holo,electronic trap
San Holo,future bass
San Holo,pop dance
Jax Jones,dance pop
Jax Jones,edm
Jax Jones,house
Jax Jones,pop dance
Jax Jones,uk dance
Dimitri Vegas & Like Mike,belgian dance
Dimitri Vegas & Like Mike,belgian edm
Dimitri Vegas & Like Mike,big room
Dimitri Vegas & Like Mike,dutch house
Dimitri Vegas & Like Mike,edm
Dimitri Vegas & Like Mike,electro house
Dimitri Vegas & Like Mike,pop dance
Dimitri Vegas & Like Mike,progressive electro house
Thomas Gold,big room
Thomas Gold,dutch house
Thomas Gold,edm
Thomas Gold,electro house
Thomas Gold,german techno
Thomas Gold,pop dance
Thomas Gold,progressive electro house
Thomas Gold,progressive house
SZA,pop
SZA,r&b
SZA,rap
JP Saxe,alt z
JP Saxe,canadian contemporary r&b
JP Saxe,singer-songwriter pop
SLANG,japanese hardcore
Jack Harlow,deep underground hip hop
Jack Harlow,hip hop
Jack Harlow,kentucky hip hop
Jack Harlow,pop rap
Jack Harlow,rap
Adeena,No genres found
Ellie Goulding,indietronica
Ellie Goulding,metropopolis
Ellie Goulding,pop
Ellie Goulding,uk pop
PUBLIC,indie rockism
Nicky Jam,latin hip hop
Nicky Jam,reggaeton
Nicky Jam,trap latino
Nicky Jam,urbano latino
Nea,No genres found
Madison Beer,pop
Nick De La Hoyde,No genres found
Surfaces,bedroom soul
Sean Paul,dance pop
Sean Paul,dancehall
Sean Paul,pop
Sean Paul,pop rap
Ali Gatie,canadian hip hop
Tate McRae,pop
Felly,indie pop rap
Bad Bunny,reggaeton
Bad Bunny,trap latino
Bad Bunny,urbano latino
Powfu,sad lo-fi
Powfu,sad rap
Ashe,alt z
Baby Keem,hip hop
Baby Keem,rap
Lil Keed,melodic rap
Lil Keed,trap
Day1,aussie drill
Day1,brisbane hip hop
J.I the Prince of N.Y,nyc rap
Orezi,afrobeats
Orezi,afropop
Orezi,nigerian pop
$tupid Young,asian american hip hop
$tupid Young,cali rap
深藍,chinese indie
深藍,chinese singer-songwriter
Julie Sue,classic mandopop
Julie Sue,hokkien pop
康然,anime
康然,denpa-kei
楊培安,mandopop
楊培安,taiwan pop
Jacob LaVallee,background piano
Pied-à-Terre,background piano
Berlioz,background music
Berlioz,focus
Céline Aubin,No genres found
Vala Capon,No genres found
Oskar Schuster,compositional ambient
Julien Thorsen,background piano
Luke Faulkner,No genres found
Haru Kitamura,background piano
Jan Thiel,background piano
Isobel Waller-Bridge,soundtrack
Mi Soon,background piano
Thomasine Robinson,background piano
Thomasine Robinson,focus
Sufi Sheman,background piano
Kendra Logozar,instrumental worship
Kendra Logozar,neo-classical
Germain Lesage,background piano
Kyran Martin,background piano
Olivia Belli,neo-classical
Francine Leblanc,No genres found
Giggs,grime
Giggs,london rap
Giggs,uk hip hop
Kevin Gates,baton rouge rap
Kevin Gates,pop rap
Kevin Gates,rap
Kevin Gates,southern hip hop
Kevin Gates,trap
Joyner Lucas,boston hip hop
Joyner Lucas,hip hop
Joyner Lucas,pop rap
Joyner Lucas,rap
Tee Grizzley,detroit hip hop
Tee Grizzley,detroit trap
Tee Grizzley,rap
Tee Grizzley,southern hip hop
Tee Grizzley,trap
Lil Tjay,brooklyn drill
Lil Tjay,melodic rap
Lil Tjay,nyc rap
Lil Tjay,rap
Lil Tecca,melodic rap
Lil Tecca,pluggnb
Lil Tecca,rap
JACKBOYS,pop rap
Jeremih,chicago rap
Jeremih,pop rap
Jeremih,r&b
Jeremih,southern hip hop
Jeremih,trap
Jeremih,urban contemporary
Juice WRLD,chicago rap
Juice WRLD,melodic rap
Juice WRLD,rap
ZaeHD & CEO,arkansas hip hop
ZaeHD & CEO,viral rap
Stan Walker,australian talent show
Stan Walker,nz christian
Stan Walker,nz pop
Blueface,cali rap
Blueface,rap
Blueface,trap
Trippie Redd,melodic rap
Trippie Redd,rap
Trippie Redd,trap
William Singe,pop r&b
William Singe,teen pop
Aminé,pop rap
Aminé,portland hip hop
Aminé,rap
Aminé,underground hip hop
Polo G,chicago rap
Polo G,rap
Kehlani,pop
Kehlani,r&b
Kehlani,rap
Metro Boomin,rap
YoungBoy Never Broke Again,baton rouge rap
YoungBoy Never Broke Again,rap
Jovem Dex,trap baiano
Jovem Dex,trap brasileiro
Paty Cantú,cantautora mexicana
Paty Cantú,latin arena pop
Paty Cantú,latin pop
Paty Cantú,mexican pop
Río Roma,latin arena pop
Río Roma,latin pop
Río Roma,latin viral pop
Río Roma,mexican pop
Gloria Estefan,new wave pop
Gloria Estefan,soft rock
Ximena Sariñana,cantautora mexicana
Ximena Sariñana,latin alternative
Ximena Sariñana,latin pop
Ximena Sariñana,mexican pop
Ximena Sariñana,mexican rock
Barney,cartoon
Barney,children's music
Mau y Ricky,latin pop
Mau y Ricky,pop venezolano
Mau y Ricky,reggaeton
Mau y Ricky,urbano latino
24kGoldn,cali rap
24kGoldn,pop rap
Gooney Jib,No genres found
Rebour,focus
Kari Bin,focus
Matisse,latin arena pop
Matisse,latin pop
Matisse,mexican pop
Enrique Iglesias,dance pop
Enrique Iglesias,latin pop
Enrique Iglesias,mexican pop
Alvaro Soler,latin pop
Jennifer Lopez,dance pop
Jennifer Lopez,pop
Jennifer Lopez,urban contemporary
Deep Jandu,desi hip hop
Deep Jandu,punjabi hip hop
Deep Jandu,punjabi pop
David Guetta,big room
David Guetta,dance pop
David Guetta,edm
David Guetta,pop
David Guetta,pop dance
Loveboi,No genres found
Chimbala,dembow
Chimbala,rap dominicano
mgk,ohio hip hop
mgk,pop rap
Trunk Boiz,cali rap
Trunk Boiz,hyphy
Trunk Boiz,oakland hip hop
Silkk The Shocker,dirty south rap
Silkk The Shocker,new orleans rap
NLE Choppa,memphis hip hop
NLE Choppa,rap
D Smoke,conscious hip hop
Hooligan Hefs,aussie drill
Hooligan Hefs,australian trap
Jhené Aiko,r&b
Big Sean,detroit hip hop
Big Sean,hip hop
Big Sean,pop rap
Big Sean,r&b
Big Sean,rap
Big Sean,southern hip hop
Big Sean,trap
Kaash Paige,contemporary r&b
Outlandish,No genres found
iann dior,melodic rap
JayDaYoungan,florida drill
JayDaYoungan,melodic rap
JayDaYoungan,southern hip hop
胡歌,mandopop
劉詩詩,chinese drama ost
MarMar Oso,pop r&b
Dennis Lloyd,israeli pop
Aqua,bubblegum dance
Aqua,eurodance
Aqua,europop
Luh Kel,pop r&b
Luh Kel,st louis rap
Summer Walker,r&b
Summer Walker,rap
Sebastian Yatra,colombian pop
Sebastian Yatra,latin pop
Sebastian Yatra,reggaeton
Sebastian Yatra,reggaeton colombiano
Sebastian Yatra,urbano latino
CNCO,boy band
CNCO,latin pop
CNCO,reggaeton
CNCO,urbano latino
TINI,latin pop
TINI,latin viral pop
TINI,pop argentino
Camilo,colombian pop
Camilo,latin pop
Camilo,latin viral pop
Camilo,reggaeton colombiano
Camilo,urbano latino
Elva Hsiao,mandopop
卓文萱,mandopop
Lara Liang,mandopop
Fahrenheit,thai rock
THE SCOTTS,No genres found
Da Mouth,mandopop
Gucci Mane,atl hip hop
Gucci Mane,dirty south rap
Gucci Mane,hip hop
Gucci Mane,pop rap
Gucci Mane,rap
Gucci Mane,southern hip hop
Gucci Mane,trap
NAV,canadian hip hop
NAV,canadian trap
NAV,melodic rap
NAV,rap
NAV,trap
88GLAM,canadian hip hop
88GLAM,canadian trap
88GLAM,melodic rap
Quando Rondo,melodic rap
Quando Rondo,trap
Keyshia Cole,hip pop
Keyshia Cole,r&b
Keyshia Cole,urban contemporary
K CAMP,atl hip hop
K CAMP,melodic rap
K CAMP,southern hip hop
K CAMP,trap
YNW Melly,melodic rap
YNW Melly,rap
A Boogie Wit da Hoodie,melodic rap
A Boogie Wit da Hoodie,rap
A Boogie Wit da Hoodie,trap
KDM on the Track,aussie drill
Lil Mosey,melodic rap
Lil Mosey,rap conscient
Power Station,c-pop
Power Station,mandopop
Xian Zi,mandopop
Brandz,r&drill
Vivian Hsu,mandopop
Vivian Hsu,taiwan singer-songwriter
NoCap,alabama rap
NoCap,atl trap
嚴藝丹,mandopop
Various Artists,europop
Various Artists,swedish pop
Zhao Lei,chinese minyao
Winnie Hsin,classic mandopop
Winnie Hsin,mandopop
張艾嘉,classic mandopop
張艾嘉,taiwan campus folk
Zhao Chuan,classic mandopop
Zhao Chuan,mandopop
Zhao Chuan,taiwan pop
林依晨,mandopop
Florian Picasso,dutch house
Florian Picasso,edm
Florian Picasso,electro house
Florian Picasso,pop dance
Florian Picasso,pop edm
Florian Picasso,progressive electro house
Florian Picasso,progressive house
Florian Picasso,sky room
HOBIN ROOD,No genres found
MICAH,No genres found
Felix Jaehn,edm
Felix Jaehn,german dance
Felix Jaehn,pop dance
Felix Jaehn,tropical house
Felix Jaehn,uk dance
Kesh,chill r&b
Mike Hawkins,danish electronic
Mike Hawkins,progressive electro house
Mike Hawkins,sky room
Zack Martino,pop edm
Steve Modana,No genres found
Kia Love,No genres found
FLAMEBORN,No genres found
LAYRZ,No genres found
Dave Ramone,No genres found
T.I.,atl hip hop
T.I.,dirty south rap
T.I.,gangster rap
T.I.,hip hop
T.I.,pop rap
T.I.,rap
T.I.,southern hip hop
T.I.,trap
will.i.am,dance pop
will.i.am,pop
Demi Lovato,pop
Demi Lovato,post-teen pop
Iggy Azalea,australian hip hop
Iggy Azalea,dance pop
Iggy Azalea,pop
Avril Lavigne,canadian pop
Avril Lavigne,candy pop
Avril Lavigne,dance pop
Avril Lavigne,pop
LMFAO,dance pop
LMFAO,pop
LMFAO,pop rap
Neon Trees,modern rock
Neon Trees,neo mellow
Neon Trees,pop rock
Neon Trees,pov: indie
6ix9ine,emo rap
Selena Gomez & The Scene,pop
Bridgit Mendler,pop
Bridgit Mendler,post-teen pop
Bastille,metropopolis
Bastille,modern rock
Bastille,pop
Zendaya,pop
Zendaya,post-teen pop
The Wanted,boy band
The Wanted,dance pop
The Wanted,pop
The Wanted,post-teen pop
Meghan Trainor,hip pop
Meghan Trainor,pop
fun.,baroque pop
fun.,metropopolis
fun.,neo mellow
Vance Joy,folk-pop
Vance Joy,modern rock
Passenger,folk-pop
Passenger,neo mellow
Ever So Blue,background piano
A$AP Ferg,hip hop
A$AP Ferg,pop rap
A$AP Ferg,rap
A$AP Ferg,southern hip hop
A$AP Ferg,trap
VIZE,german dance
VIZE,slap house
Kid Ink,pop rap
Kid Ink,rap
Kid Ink,southern hip hop
Kid Ink,trap
Pink Sweat$,bedroom soul
Surf Mesa,pop edm
Jay Samson,pacific islands pop
Stephan Moccio,background piano
SXTEEN,dutch rap pop
2 Chainz,atl hip hop
2 Chainz,hip hop
2 Chainz,pop rap
2 Chainz,rap
2 Chainz,southern hip hop
2 Chainz,trap
Major Nine,florida rap
Major Nine,miami hip hop
KYLE,deep underground hip hop
KYLE,indie pop rap
KYLE,meme rap
KYLE,pop rap
KYLE,viral trap
Marc E. Bassy,indie pop rap
Cash Cash,dance pop
Cash Cash,edm
Cash Cash,electro house
Cash Cash,electropowerpop
Cash Cash,pop dance
Hp Boyz,aussie drill
Lost Kings,pop dance
Lost Kings,pop edm
TKO,No genres found
Dexta Daps,dancehall
Dexta Daps,riddim
Burna Boy,afrobeats
Burna Boy,dancehall
Burna Boy,nigerian hip hop
Burna Boy,nigerian pop
Kurupt,g funk
Kurupt,west coast rap
飛輪海,mandopop
飛輪海,taiwan idol pop
Gyptian,conscious hip hop
Gyptian,dancehall
Gyptian,reggae fusion
SGE Kash,No genres found
Pia Mia,dance pop
Pia Mia,pop
Pia Mia,post-teen pop
Mike WiLL Made-It,atl hip hop
Mike WiLL Made-It,rap
Mike WiLL Made-It,southern hip hop
Mike WiLL Made-It,trap
ManCub,No genres found
瘦子E.SO,chinese r&b
瘦子E.SO,mandopop
瘦子E.SO,taiwan hip hop
Sleazy Stereo,dutch moombahton
Kit Chan,c-pop
Kit Chan,classic mandopop
Kit Chan,mandopop
Kit Chan,singaporean pop
Kit Chan,xinyao
Sleepy Dogs,pet calming
Sleepy Times,environmental
Sleepy Times,sleep
Gunna,atl hip hop
Gunna,melodic rap
Gunna,rap
Gunna,trap
August Alsina,pop r&b
August Alsina,pop rap
August Alsina,r&b
August Alsina,southern hip hop
August Alsina,trap
August Alsina,urban contemporary
Tyla Yaweh,cali rap
Tyla Yaweh,melodic rap
Besomorph,alt z
Besomorph,dark r&b
Besomorph,slap house
Besomorph,traprun
Lil Loaded,dfw rap
Swae Lee,melodic rap
Swae Lee,rap
Swae Lee,trap
Pop Smoke,brooklyn drill
Pop Smoke,hip hop
Pop Smoke,rap
Beloved Melodies,No genres found
Henry Smith,neo-classical
Andy Angel,piano cover
David Schultz,classify
RPM (Relaxing Piano Music),pianissimo
Flying Fingers,piano cover
KBFR,viral rap
Leonid Rose,classical performance
Leonid Rose,violin
The Kid LAROI,australian hip hop
JKING,pacific islands pop
YNG Martyr,meme rap
Siente,No genres found
Milwin,deep pop edm
Melanie Martinez,alt z
Melanie Martinez,electropop
Melanie Martinez,pop
Sam Fischer,australian pop
Sam Fischer,singer-songwriter pop
AJ Moreno,No genres found
Natalie Taylor,No genres found
Despotem,traprun
PnB Rock,melodic rap
PnB Rock,rap
PnB Rock,trap
Jawsh 685,nz pop
Jordan Parker,No genres found
Hooks,aussie drill
Brothers,No genres found
No Money Enterprise,aussie drill
No Money Enterprise,australian hip hop
No Money Enterprise,brisbane hip hop
ONEFOUR,aussie drill
ONEFOUR,australian hip hop
ONEFOUR,australian trap
The 046,aussie drill
BENEE,alt z
BENEE,nz pop
Dominic Fike,alternative pop rock
Dominic Fike,pov: indie
Don Toliver,rap
Sofía Reyes,latin pop
Sofía Reyes,latin viral pop
Sofía Reyes,mexican pop
Eric Bellinger,pop r&b
Eric Bellinger,r&b
Dany Neville,No genres found
Gemaine,pop r&b
RMR,No genres found
Mala Rodríguez,latin hip hop
Mala Rodríguez,rap latina
Ladonsyl,igbo rap
Zhang Yu Sheng,classic mandopop
Zhang Yu Sheng,mandopop
Zhang Yu Sheng,taiwan singer-songwriter
StaySolidRocky,melodic rap
Calboy,chicago rap
Calboy,melodic rap
Rich The Kid,atl hip hop
Rich The Kid,melodic rap
Rich The Kid,plugg
Rich The Kid,rap
Rich The Kid,trap
BRELAND,black americana
Sleepy John,environmental
Miracle Tones,healing hz
Miracle Tones,meditation
Lil Yachty,atl hip hop
Lil Yachty,melodic rap
Lil Yachty,rap
Lil Yachty,trap
Alex Sensation,reggaeton
Serhat Durmus,arab trap
Serhat Durmus,turkish trap
阿冗,chinese viral pop
阿冗,mandopop
Koffee,No genres found
Hotboii,florida drill
Hotboii,florida rap
Moneybagg Yo,memphis hip hop
Moneybagg Yo,rap
Moneybagg Yo,southern hip hop
Moneybagg Yo,tennessee hip hop
Moneybagg Yo,trap
Takagi & Ketra,italian adult pop
Takagi & Ketra,italian hip hop
Takagi & Ketra,italian pop
Trey Songz,dance pop
Trey Songz,r&b
Trey Songz,southern hip hop
Trey Songz,trap
Trey Songz,urban contemporary
Mike Posner,dance pop
Mike Posner,pop
Mike Posner,pop dance
Mike Posner,pop rap
Hot Chelle Rae,dance rock
Hot Chelle Rae,neon pop punk
Hot Chelle Rae,post-teen pop
Bow Wow,dance pop
Bow Wow,hip pop
Bow Wow,pop rap
Bow Wow,r&b
Bow Wow,rap
Bow Wow,southern hip hop
Bow Wow,trap
Bow Wow,urban contemporary
Big Time Rush,boy band
Big Time Rush,pop
Big Time Rush,post-teen pop
Plies,dirty south rap
Plies,miami hip hop
Plies,southern hip hop
Plies,trap
Travis Porter,atl hip hop
Travis Porter,dirty south rap
Travis Porter,futuristic swag
Travis Porter,southern hip hop
Travis Porter,trap
Young Money,dirty south rap
Young Money,pop rap
Young Money,rap
Young Money,southern hip hop
Young Money,trap
Baby Bash,chicano rap
Baby Bash,latin hip hop
Baby Bash,pop rap
Baby Bash,southern hip hop
Baby Bash,texas latin rap
Baby Bash,urban contemporary
Omarion,dance pop
Omarion,hip pop
Omarion,r&b
Omarion,rap
Omarion,southern hip hop
Omarion,trap
Omarion,urban contemporary
Olivia O'Brien,alt z
Olivia O'Brien,pop
New Boyz,pop rap
SoMo,pop r&b
SoMo,r&b
SoMo,teen pop
The Pussycat Dolls,dance pop
The Pussycat Dolls,girl group
The Pussycat Dolls,pop
Fetty Wap,new jersey rap
Fetty Wap,pop rap
Fetty Wap,rap
Fetty Wap,southern hip hop
Fetty Wap,trap
Natasha Bedingfield,dance pop
Natasha Bedingfield,pop
Natasha Bedingfield,post-teen pop
Tainy,pop reggaeton
Tainy,reggaeton
Tainy,trap latino
Tainy,urbano latino
Sech,panamanian pop
Sech,reggaeton
Sech,trap latino
Sech,urbano latino
Party Favor,brostep
Party Favor,edm
Party Favor,electro house
Party Favor,electronic trap
David Archuleta,idol
David Archuleta,lds youth
David Archuleta,post-teen pop
Jessie J,dance pop
Jessie J,pop
Stevie Hoang,hmong pop
The Saturdays,dance pop
The Saturdays,girl group
The Saturdays,post-teen pop
The Saturdays,talent show
Gavin DeGraw,neo mellow
Gavin DeGraw,pop rock
Cody Simpson,australian pop
Cody Simpson,pop
Cody Simpson,post-teen pop
Pika Chiu,taiwan pop
Pika Chiu,taiwan singer-songwriter
宋冬野,chinese indie
宋冬野,chinese minyao
梦然,chinese viral pop
梦然,mandopop
Jony J,chinese hip hop
G22,taiwan hip hop
婁峻碩,mandopop
婁峻碩,taiwan hip hop
David Lui,c-pop
David Lui,classic cantopop
David Lui,classic mandopop
The Neighbourhood,modern alternative rock
The Neighbourhood,modern rock
The Neighbourhood,pop
JS,taiwan pop
Cindy Yen,mandopop
許慧欣,mandopop
蔡黃汝,mandopop
蔡黃汝,taiwan pop
張芸京,mandopop
李千娜,mandopop
Selina,chinese r&b
Selina,mandopop
Sweety,mandopop
Sweety,taiwan idol pop
許紹洋,mandopop
Fang Wu,mandopop
Fang Wu,taiwan singer-songwriter
Niko Sun,mandopop
Princess Ai,mandopop
万能青年旅店,chinese indie rock
万能青年旅店,northwest china indie
告五人,mandopop
告五人,taiwan indie
EggPlantEgg,mandopop
EggPlantEgg,taiwan indie
EggPlantEgg,taiwanese indie
艾薇,mandopop
Yo Lee,mandopop
Yo Lee,taiwan pop
Yo Lee,taiwan singer-songwriter
Chih Siou,mandopop
Chih Siou,taiwan indie
Chih Siou,taiwan pop
Chih Siou,taiwan singer-songwriter
颜人中,taiwan singer-songwriter
Yuki Hsu,classic mandopop
Yuki Hsu,mandopop
Lollipop F,mandopop
Lollipop F,taiwan idol pop
殷悅,taiwan pop
Maggie Chiang,classic mandopop
Maggie Chiang,mandopop
Maggie Chiang,taiwan pop
Alan Kuo,mandopop
Alan Kuo,taiwan pop
Jerry Yan,taiwan idol pop
陶晶瑩,classic mandopop
陶晶瑩,mandopop
陶晶瑩,taiwan pop
Amber An,mandopop
Internet Money,pop rap
Internet Money,trap
Zoe Wees,german pop
Angèle,belgian pop
Angèle,french pop
Angèle,variete francaise
The Starlings,belgian pop
twocolors,edm
twocolors,pop dance
twocolors,pop edm
Hooverphonic,downtempo
Hooverphonic,electronica
Hooverphonic,trip hop
IBE,belgian singer-songwriter
主唱,swahili gospel
Luis Fonsi,latin pop
Luis Fonsi,puerto rican pop
Zooey Wonder,chinese electropop
Zooey Wonder,chinese indie
Zooey Wonder,taiwan indie
Zooey Wonder,taiwan pop
Tank,mandopop
Tank,taiwan pop
Drax Project,nz pop
TEEKS,nz pop
Russ Millions,melodic drill
Russ Millions,uk drill
Olivia Rodrigo,pop
Kings,nz hip hop
AJR,pov: indie
LLusion,lo-fi beats
Liv Grace Blue,No genres found
Julia Michaels,pop
Andi,alt z
salem ilese,alt z
salem ilese,modern indie pop
Salty,australian alternative pop
Glades,indie electropop
Glades,indie poptimism
Glades,metropopolis
Adam Turley,No genres found
Maia Wright,vocal trance
Thomston,etherpop
Thomston,indie electropop
Thomston,indie poptimism
ROSÉ,k-pop
Loi,adult standards
Loi,dixieland
Loi,harlem renaissance
Loi,jazz trumpet
Loi,lounge
Loi,new orleans jazz
Loi,soul
Loi,swing
Loi,vocal jazz
Chloe George,No genres found
Rina Sawayama,art pop
Rina Sawayama,electropop
Rina Sawayama,escape room
Rina Sawayama,indie pop
carolesdaughter,alt z
PRINS,No genres found
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
鄭容和,korean pop
Wolfgang Amadeus Mozart,classical
Wolfgang Amadeus Mozart,classical era
Johann Sebastian Bach,baroque
Johann Sebastian Bach,classical
Johann Sebastian Bach,early music
Johann Sebastian Bach,german baroque
George Frideric Handel,baroque
George Frideric Handel,classical
George Frideric Handel,early music
George Frideric Handel,english baroque
George Frideric Handel,german baroque
小男孩樂團,mandopop
小男孩樂團,taiwan indie
小男孩樂團,taiwan pop
Soo Wincci,malaysian hip hop
Soo Wincci,malaysian mandopop
Soo Wincci,mandopop
潘裕文,mandopop
潘裕文,taiwan pop
GJ,chinese r&b
GJ,taiwan pop
Amber Kuo,mandopop
Aaron Yan,mandopop
Aaron Yan,taiwan idol pop
Aaron Yan,taiwan pop
魏嘉瑩 Arrow Wei,taiwan pop
魏嘉瑩 Arrow Wei,taiwan singer-songwriter
元衛覺醒,mandopop
元衛覺醒,taiwan pop
Dawen Wang,mandopop
Dawen Wang,taiwan pop
Jane Huang,mandopop
蘇慧倫,classic mandopop
蘇慧倫,mandopop
Ben Wu,chinese electropop
Ben Wu,taiwan pop
Miu Chu,mandopop
ALEX CHOU,chinese r&b
Da Zhuang,mandopop
崔子格;楊培安,c-pop
崔子格;楊培安,mandopop
崔子格;楊培安,taiwan pop
皮卡丘多多,chinese viral pop
Julia Peng,chinese drama ost
Julia Peng,classic mandopop
Julia Peng,mandopop
Abin Fang,malaysian mandopop
Abin Fang,mandopop
Phil Chang,classic mandopop
Phil Chang,mandopop
Jess Lee,malaysian mandopop
Jess Lee,mandopop
Shadya Lan,mandopop
Shadya Lan,taiwan singer-songwriter
Z-Chen,chinese r&b
Z-Chen,malaysian mandopop
Z-Chen,mandopop
Magic Power,mandopop
Magic Power,taiwan idol pop
Cheer Chen,mandopop
Cheer Chen,taiwan singer-songwriter
Evangeline Wong,mandopop
Cosmos People,mandopop
Cosmos People,taiwan pop
Anne-Marie,pop
Why Don't We,boy band
Why Don't We,pop
Bebe Rexha,dance pop
Bebe Rexha,pop
"Magnus Ericsson,violin Hans-Olov Mellqvist,piano",No genres found
Bach/Gounod,No genres found
Ludwig van Beethoven,classical
Ludwig van Beethoven,classical era
Ludwig van Beethoven,early romantic era
Ludwig van Beethoven,german romanticism
Johannes Brahms,classical
Johannes Brahms,german romanticism
Johannes Brahms,late romantic era
Antonín Dvořák,classical
Antonín Dvořák,czech classical
Antonín Dvořák,late romantic era
Jacques Ibert,early modern classical
Jacques Ibert,impressionism
Carl Maria von Weber,classical
Carl Maria von Weber,classical era
Carl Maria von Weber,early modern classical
Carl Maria von Weber,early romantic era
Carl Maria von Weber,german romanticism
Johann Nepomuk Hummel,classical era
Johann Nepomuk Hummel,early romantic era
Dmitri Shostakovich,classical
Dmitri Shostakovich,compositional ambient
Dmitri Shostakovich,russian modern classical
Claude Debussy,classical
Claude Debussy,impressionism
Claude Debussy,post-romantic era
Erik Satie,classical
Erik Satie,early avant garde
Erik Satie,early modern classical
Erik Satie,impressionism
Erik Satie,post-romantic era
Joep Beving,compositional ambient
Joep Beving,neo-classical
Maria Theresia von Paradis,classical era
Camille Saint-Saëns,classical
Camille Saint-Saëns,french romanticism
Camille Saint-Saëns,late romantic era
Charles Gounod,classical
Charles Gounod,french opera
Charles Gounod,french romanticism
Charles Gounod,late romantic era
Ennio Morricone,classic soundtrack
Ennio Morricone,italian soundtrack
Ennio Morricone,orchestral soundtrack
Ennio Morricone,vintage italian soundtrack
Joseph Haydn,classical
Joseph Haydn,classical era
John Williams,orchestral soundtrack
John Williams,soundtrack
Gabriel Fauré,classical
Gabriel Fauré,post-romantic era
Yo-Yo Ma,chamber ensemble
Yo-Yo Ma,classical cello
Yo-Yo Ma,classical performance
Antonio Vivaldi,baroque
Antonio Vivaldi,classical
Antonio Vivaldi,early music
Antonio Vivaldi,italian baroque
Edward Elgar,british modern classical
Edward Elgar,classical
Edward Elgar,late romantic era
Edward Elgar,victorian britain
Jules Massenet,classical
Jules Massenet,french opera
